,Unnamed: 0,Tanggal,id,username,teks,label
3829,3829,2022-10-17 9:00:25,1581933137558351872,Juru Parkir,"Presiden Jokowi Mengunjungi Para Pelaku UMKM Di Malioboro!

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/bIE8xYTCPo",
3830,3830,2022-10-17 9:00:17,1581933102133174273,mohd azrin,"IKN di Kaltim akan memajukan UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Masyarakat Nusa Tenggara Barat Untuk IKN https://t.co/20BFuOKuTr",
3831,3831,2022-10-17 8:59:48,1581932981203374080,Hinata Agustus,"--- Info Untuk Kito Rakyat Jambi ---

UMKM Kalimantan Timur akan semakin maju oleh adanya IKN Nusantara

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/YUPQUh0Wue",
3832,3832,2022-10-17 8:59:23,1581932879239872512,nuna_sy,Artikel lebih lengkapnya bisa kamu cek sendiri  disini -&gt; https://t.co/VF2S6qoH6I #TransformasiBRI #TransformasiBUMN,
3835,3835,2022-10-17 8:57:03,1581932290539925505,BisnisIndonesia.id,"Kinerja Ekspor UMKM Indonesia Rendah, Kalah dari Negara Tetangga https://t.co/IhG7Kt6lhq https://t.co/JIkU3Lab5r",
3836,3836,2022-10-17 8:56:27,1581932139586936833,Lusia Rahma #FollowBack,Dorong terus penguatan UMKM. https://t.co/9kQyQWnO7E,
3837,3837,2022-10-17 8:55:48,1581931975094415362,GAJAH MADA,@jokowi Kalau jualannya nitip ke warung warung itu usaha umkm bukan pa Jokowi??? Di RT ku di anggap bukan UMKM karena ga punya lapak tempat jualan tolong minta penjelasan pa Jokowi.,
3838,3838,2022-10-17 8:55:44,1581931958053261313,Anggi Rahayu,"@nabil_anisa95 @garuda080 Kehadiran IKN Nusantara di Kaltim akan memajukan UMKM #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Jawa Barat https://t.co/SXvTC83Dw4",
3839,3839,2022-10-17 8:55:01,1581931780265115648,Ana,"RT @hyang_wisnu: Kominfo Dampingi 30 Ribu UMKM Adopsi Teknologi Digital Lewat Program Virtual Expo

@kemkominfo meluncurkan program fasilit…",
3843,3843,2022-10-17 8:53:43,1581931450739601408,Pancasila Sakti,RT @dalem_abdhi: Menteri BUMN Erick Thohir meminta para pengusaha ritel dan pusat perbelanjaan perlu membantu pelaku UMKM dalam memasarkan…,
3846,3846,2022-10-17 8:52:30,1581931145742409729,Grace Keana,"Kehadiran IKN Nusantara di Kaltim Akan Memajukan UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Jawa Barat https://t.co/n5Uf3gTd5P",
3847,3847,2022-10-17 8:52:29,1581931142864769024,O,"layanan dari PT ASDP Indonesia Ferry (Persero) memiliki dimensi luar biasa pada kegiatan UMKM. Jika aksesbilitas para pelaku UMKM kita ini lancar maka perekonomian akan meningkat ke arah yang lebih baik.
@asdp191

https://t.co/B9EVC2DHUA",
3850,3850,2022-10-17 8:51:46,1581930961851162624,Bergetar Nusantara,"@maryshelparaiso Masyarakat Jawa Timur bersyukur dengan kehadiran karena bisa tingkatkan pendapatan UMKM mantap
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/0FfBchTNXC",
3851,3851,2022-10-17 8:51:22,1581930861255331840,Grace Keana,"IKN di Kaltim Akan Memajukan UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Jawa Barat https://t.co/QCjF2vbAPp",
3852,3852,2022-10-17 8:51:02,1581930776148717569,Ary Prasetyo,"RT @hyang_wisnu: KOMINFO DORONG SEKTOR UMKM DI INDONESIA TIMUR ADOPSI TEKNOLOGI DIGITAL

@kemkominfo saat ini sangat-sangat fokus untuk mem…",
3853,3853,2022-10-17 8:50:37,1581930671182086144,Adeknya chua,"1. Melesat dengan Transformasi, BRI Terus Garap Pertumbuhan Baru UMKM. #TransformasiBRI #TransformasiBUMN",
3854,3854,2022-10-17 8:50:12,1581930566320271360,Titah News,DPP IP3N Dukung Pemanfaatan Teknologi Digital Untuk UMKM https://t.co/fbhYVdM5sd,
3855,3855,2022-10-17 8:49:14,1581930323499053056,Elissa,"Pembangunan IKN Nusantara berikan dampak positif pada sektor UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Sumatera Utara https://t.co/yowP1S8KTV",
3856,3856,2022-10-17 8:47:56,1581929997853347841,Elissa,"Kehadiran IKN Nusantara akan memajukan sektor UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Sumatera Utara https://t.co/AlyZUv3u0N",
3858,3858,2022-10-17 8:45:27,1581929371249807361,Ary Prasetyo,"RT @hyang_wisnu: Kominfo Dorong Pelaku UMKM untuk Optimalkan Platform Digital

@kemkominfo tengah mendorong pelaku usaha mikro,kecil,dan me…",
3859,3859,2022-10-17 8:44:56,1581929239451881472,🧟‍♂️,@ChizzCakeee kenapa ga bikin umkm sendiri aja,
3860,3860,2022-10-17 8:44:41,1581929180010536963,Ary Prasetyo,"RT @hyang_wisnu: MUBA EXPO, STAND @kemkominfo DISERBU PENGUNJUNG

Melalui Muba Expo ini setidaknya dapat menumbuhkan kembangkan perekonomia…",
3861,3861,2022-10-17 8:43:15,1581928815688749056,vonny felicia,"Masyarakat Yogyakarta dukung penuh pelaksanaan G20 untuk mendorong sektor pariwisata dan UMKM.

Daerah Istimewa Yogyakarta
G20 Yogyakarta
#KTTG20
#PresidensiG20
#G20Indonesia
#RecoverTogetherRecoverStronger
#G20Indonesia2022
#GroupOfTwentyIndonesia
#PulihBersama https://t.co/I9Vt7DiAsv",
3862,3862,2022-10-17 8:42:34,1581928644574064650,Ary Prasetyo,"RT @hyang_wisnu: Digitalisasi UMKM, 100 Pelaku Usaha Ikut UMKM Go Online Virtual Expo 2022

Tercatat sebanyak 100 UMKM dari 13 daerah mengi…",
3863,3863,2022-10-17 8:42:32,1581928636852359169,abdi dalem,"Menteri BUMN Erick Thohir menegaskan pentingnya peranan perempuan dalam mendukung perekonomian Indonesia karena saat ini 60% dari 65,4 juta pelaku UMKM di Indonesia adalah kaum perempuan..

#BangkitBersamaET https://t.co/0jrvTFHKDE",
3864,3864,2022-10-17 8:42:31,1581928633559830529,Ary Prasetyo,"RT @hyang_wisnu: LUNCURKAN VIRTUAL EXPO, KOMINFO DAMPINGI 30 RIBU UMKM ADOPSI TEKNOLOGI DIGITAL

Untuk mendorong terus perkembangan UMKM te…",
3867,3867,2022-10-17 8:36:52,1581927211111628800,yuliana,"Masyarakat Yogyakarta dukung penuh pelaksanaan G20 untuk mendorong sektor pariwisata dan UMKM.

Daerah Istimewa Yogyakarta
G20 Yogyakarta
#KTTG20
#PresidensiG20
#G20Indonesia
#RecoverTogetherRecoverStronger
#G20Indonesia2022
#GroupOfTwentyIndonesia
#PulihBersama https://t.co/5RxVDYqKRo",
3868,3868,2022-10-17 8:36:13,1581927045591756800,Joyce,"@VQuibete Pembangunan IKN akan menyejahterakan UMKM
- Jawa Tengah Bercerita -
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus",
3871,3871,2022-10-17 8:34:53,1581926711457112065,Boomslang,"kehadiran IKN bangitkan UMKm kaltim. aceh. #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/Km4kvWwFeS",
3872,3872,2022-10-17 8:32:34,1581926130462117889,Trenasia,"Perluas Akses Modal UMKM di Yogyakarta, AFPI Gelar Business Matching https://t.co/T9l8MWUEQZ #TrenAsia",
3873,3873,2022-10-17 8:30:53,1581925705012903936,Aldi Fauzi,"@VQuibete IKN sangat membantu UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#ibukotapindah
#indonesiamaju 
#iknnusantara
#indonesiabisa
#otonomikhusus
Kalimantan Timur",
3874,3874,2022-10-17 8:29:58,1581925472992038912,Andrias Noian,"@sandiuno UMKM nya dbuatin lokasi permanent donk pak, 
Trus d support entertainment supaya orang mau datang",
3875,3875,2022-10-17 8:29:05,1581925253822881793,Gertrud,"kehadiran IKN di kaltim memajukan UMKM. aceh. #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/sEBNxxSW04",
3876,3876,2022-10-17 8:28:25,1581925084968603648,Cika Mask,"@VQuibete Memberikan dampak positif bagi masyarakat dan kemajuan ekonomi daerah dan UMKM
.
Kalimantan Tengah 
. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara",
3877,3877,2022-10-17 8:28:19,1581925060511617025,Gertrud,"IKN akan memajukan UMKM kaltim. aceh. #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/E74NturBKk",
3878,3878,2022-10-17 8:26:44,1581924659813003264,NusaTmr,"Majukan UMKM 

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara

Jambi @ Jambi City https://t.co/FepJmYQCzC",
3879,3879,2022-10-17 8:24:30,1581924100704186369,ᴍɪʀa,"RT @miradwiag: Selengkapnya tentang informasi ini bisa kalian cek disini
-&gt; https://t.co/dRuCps2l9E

 #TransformasiBRI #TransformasiBUMN",
3880,3880,2022-10-17 8:24:07,1581924004130353153,pranataros,"@DariatiGunawan Kehadiran IKN akan memajukan UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Banten https://t.co/6R7htAlJDH",
3881,3881,2022-10-17 8:22:08,1581923503741501441,Salsa Ariska,"Kehadiran IKN Nusantara akan memajukan sektor UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Sumatera Utara https://t.co/T3H3dAFRub",
3882,3882,2022-10-17 8:22:05,1581923490776592384,GUBUK SENJA,"RT @FollowM78937166: Dukung pembangunan IKN Nusantara  IKN akan memajukn UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataan…",
3884,3884,2022-10-17 8:21:51,1581923432165675009,Salsa Ariska,"Pembangunan IKN Nusantara berikan dampak positif pada sektor UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Sumatera Utara https://t.co/YO18LBIn74",
3887,3887,2022-10-17 8:20:48,1581923165416325123,Masih Gue Liatin,RT @LaNyallaMM1: Di sinilah perlunya kepala-kepala daerah untuk terus memberdayakan UMKM di daerah masing-masing sehingga masyarakat tetap…,
3888,3888,2022-10-17 8:20:45,1581923155987562496,Masih Gue Liatin,"RT @LaNyallaMM1: Jika setiap daerah tidak memiliki kesiapan sejak dini, ekonomi akan kolaps oleh ancaman resesi. Tentu yang paling terdampa…",
3889,3889,2022-10-17 8:20:37,1581923119270621186,Masih Gue Liatin,"RT @lanyallacenter_: Hadapi Resesi, LaNyalla Ajak Kepala Daerah Fokus Perkuat UMKM dan Belanja Lokal
@LaNyallaMM1 #LaNyalla 

https://t.co/…",
3892,3892,2022-10-17 8:20:04,1581922982494363650,Bisnis.com,"Ada PMN Rp3 Triliun, Ini Janji Askrindo untuk Kredit UMKM https://t.co/3nXVVmwEHx",
3893,3893,2022-10-17 8:18:55,1581922694127177728,Meila Sandi,"Pemerintah peduli UMKM demi keberlangsungan dan penguatan UMKM.

Pak Jokowi gaspol UMKM https://t.co/JrwTMCD9Gg",
3894,3894,2022-10-17 8:18:44,1581922645821444096,Lingkar Media Group,DPRD Pati Sukarno Siap Kembangkan UMKM Berbasis Digital Marketing  https://t.co/J6qXr9y698,
3897,3897,2022-10-17 8:17:53,1581922434097168384,Fadhil HD,RT @schasyana: Aku mau bikin kelas charity tentang basic digital marketing buat UMKM atau siapapun yg minat buat mulai belajar digital mark…,
3898,3898,2022-10-17 8:17:42,1581922388861587458,Farisqi,"@SandraIza8 Kehadiran IKN Nusantara di Kaltim Akan Memajukan UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Sulawesi Tenggara https://t.co/BEkpYcOvyn",
3899,3899,2022-10-17 8:17:42,1581922388844761088,Fentika_sari,"Pemerintah menyiapkan insentif bagi swasta yang mau menyiapkan kemitraan yang baik kepada UMKM.

Pak Jokowi gaspol UMKM. https://t.co/VaksGoJUgn",
3900,3900,2022-10-17 8:17:27,1581922326303584256,Republika.co.id,Demer terus mendorong dan memfasilitasi peningkatan kapasitas pelaku UMKM Bali  https://t.co/vbbocajOSn,
3901,3901,2022-10-17 8:16:18,1581922035692802048,Siput Lampung,"Pembangunan IKN Nusantara sangat bermanfaat bagi UMKM yang ada di Indonesia, mari kita dukung bersama..!! Celoteh Warga Lampung #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/0o3d4zONAH",
3902,3902,2022-10-17 8:16:16,1581922026666631168,JAWA BARAT NUSANTARA,"Dukung pembangunan IKN Nusantara  IKN akan memajukn UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara Jawa Barat https://t.co/okBX6FYvpq",
3904,3904,2022-10-17 8:15:56,1581921944382803970,Siput Lampung,Lampung Dukung Percepatan Pembangunan IKN yang memberikan dampak positif bagi masyarakat dan kemajuan ekonomi daerah dan UMKM #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/O4pJVXTJnq,
3905,3905,2022-10-17 8:15:53,1581921929963147265,π,Beli $BUKA karna ada support UMKM sampe skrg -75% tapi kudu tetep cool🥸 https://t.co/ZkfscmKwxS,
3906,3906,2022-10-17 8:14:49,1581921663280504833,Syahrudin Alam,"Pemerintah terus mendorong keberlangsungan dan penguatan UU UMKM.

Presiden Jokowi Gas Pol UMKM. https://t.co/ziV0Q3WtFq",
3907,3907,2022-10-17 8:13:50,1581921413769797632,#MenujuPilkada2024,Waw Alfamart Guyur Modal Usaha untuk UMKM hingga Miliaran Rupiah https://t.co/0LuanH00HY #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru,
3909,3909,2022-10-17 8:11:22,1581920794929639425,KabarTerbaru,"UMKM lokal akan lebih berkembang sehingga mampu bersaing dengan UMKM dari wilayah lain
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Jawa Barat https://t.co/T4KyiEJWQ6",
3910,3910,2022-10-17 8:11:19,1581920781650391040,KabarTerbaru,"UMKM juga tentu akan menerima manfaatnya
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
Jawa Barat https://t.co/gOBM8XbpUq",
3911,3911,2022-10-17 8:10:04,1581920464959832065,Khafid Iqbal Maulana,"@emerson_yuntho Kalo mau fair ya intregasi transportasi umum (tinggal sosialisasinya aja kurang), ada testimoni dari beberapa orang bahwa program OK OCE cukup membantu UMKM kok, dan untuk wilayah rumah saya selama dia mimpin ga pernah banjir pdhl dlu bisa sampe 30-50cm banjirnya.",
3912,3912,2022-10-17 8:09:51,1581920410588676096,Kominfo DIY,"RT @jitvofficial: Yuk simak cerita lengkapnya di “IMAJI” episode UMKM Kecap Manis Sang Surya Khas Sleman berikut ini

https://t.co/eP3sFK75…",
3913,3913,2022-10-17 8:09:35,1581920345921327105,𝕋𝕪𝕡𝕠 gpp kok 🥰👍,@BangEdiii Mengelola retail yg menjadi penghubung UMKM dengan konsumen,
3914,3914,2022-10-17 8:09:12,1581920248432709632,Rizal,@revxpd @ChizzCakeee Kenapa ga bikin umkm sendiri aja?,
3915,3915,2022-10-17 8:09:04,1581920212882194433,Lembaga Pemasyarakatan Kelas IIB Kayu Agung,"23. Kakanwil Kemenkumham Sumsel, Harun Sulianto: PP 56 telah mengatur bahwa pelaku UMKM akan mendapatkan keringanan tarif royalti sehingga akan disesuaikan dengan kemampuannya
@Kemenkumham_RI   
@kumhamsumsel
Harun Sulianto
#KumhamSumsel
#HarunSulianto.",
3916,3916,2022-10-17 8:09:03,1581920209954562048,Lembaga Pemasyarakatan Kelas IIB Kayu Agung,"22. Kakanwil Kemenkumham Sumsel, Harun Sulianto: Bapak dan Ibu pelaku Usaha Mikro Kecil dan Menengah (UMKM) jangan khawatir. 
@Kemenkumham_RI   
@kumhamsumsel
Harun Sulianto
#KumhamSumsel
#HarunSulianto.",
3917,3917,2022-10-17 8:08:40,1581920114697703424,yousi,"@nusantaramaju_ betul itu, bukan hanya umkm tapi semua sektor akan maju dengan adanya IKN Nusantara

Gorontalo #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/GSlsA15uQL",
3918,3918,2022-10-17 8:08:23,1581920040747937792,Jogja Istimewa Televisi,"Yuk simak cerita lengkapnya di “IMAJI” episode UMKM Kecap Manis Sang Surya Khas Sleman berikut ini

https://t.co/eP3sFK75Pf",
3919,3919,2022-10-17 8:08:22,1581920038051000322,Soup ae 🍲,"Pentingnya Perempuan dlm mendukung Perekonomian Indonesia, 60% dari 65,4jt pelaku UMKM, kaum perempuan 

@erickthohir melalui Kementerian BUMN mendukung perannya dalam membantu ekonomi keluarga melalui program Membina Ekonomi KeluargaSejahtera (Mekaar)

#BangkitBersamaET https://t.co/75d2wZUHMN",
3920,3920,2022-10-17 8:07:34,1581919836313387008,Perindu Embun Pagi,RT @siticeriaselalu: Dari sini kita paham kan guys jika hanya Polri yg fokus membantu pemulihan ekonomi tanpa adanya kepentingan politik…,
3921,3921,2022-10-17 8:07:22,1581919788942888960,Ditjen Binalavotas,"Open House Bulan Pelatihan Vokasi 2022 @bpvpsidoarjo🙌🏻

Dengan rangkaian acara:
- Talkshow
- Fashion Show
- Pameran Pelatihan
- Demo Pelatihan
- Open Workshop
- Donor Darah
- Bazar UMKM
- Lomba Mewarnai
- Instagram Reels Competition
- Parade Mural
- Parade Band https://t.co/DH0ZZ4OLK5",
3922,3922,2022-10-17 8:06:26,1581919552232792064,Joya,"Kehadiran IKN Nusantra memajukan UMKM
Banten
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/qT4DQftEVS",
3923,3923,2022-10-17 8:03:54,1581918912693686273,JanaAna,RT @JanaAna467: Penyesuaian harga BBM berdampak positif terhadap UMKM di Kalimantan Tengah. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #Sub…,
3924,3924,2022-10-17 8:03:42,1581918863503282176,Sharon Mew,"Kehadiran IKN diyakini akan memajukan UMKM 
~ DKI Jakarta #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/uGbZidz874",
3925,3925,2022-10-17 8:03:26,1581918795894956032,Republika.co.id,Para pelaku UMKM menanyakan bagaimana caranya agar menjadi binaan Pemkot. https://t.co/3kJu6eXudc,
3926,3926,2022-10-17 8:03:19,1581918766899699712,JanaAna,RT @JanaAna467: Masyarakat mendukung penuh pelaksanaan G20 untuk mendorong sektor pariwisata dan UMKM di Kalimantan Tengah.  #KTTG20 #Presi…,
3927,3927,2022-10-17 8:02:54,1581918663053316097,Paha Atas,"Buat yg mau tau lebih bisa cek disini ya guysss https://t.co/byhUFu5dra 
#TransformasiBRI
#TransformasiBUMN",
3928,3928,2022-10-17 8:02:00,1581918436598648832,Bank Indonesia,"#SobatRupiah juga jangan lupa ikut #BeriMakna dengan selalu menggunakan produk UMKM Indonesia demi pengembangan ekonomi syariah Indonesia ya 😄

#EnsiklopeBI
#GlobalHalalHub",
3929,3929,2022-10-17 8:01:55,1581918415564177408,Bank Indonesia,yang diharapkan dapat menciptakan ekosistem halal terintegrasi yang mampu mendorong pelaku usaha khususnya UMKM Syariah menembus pasar global. https://t.co/xjkhuTSjKZ,
3930,3930,2022-10-17 8:01:39,1581918347440324608,sandi,"Selain menambah wawasan juga bisa membantu mengembangkan UMKM nih
#PesantrenVirtualExhibition https://t.co/HYGYlF1EAN",
3931,3931,2022-10-17 8:01:30,1581918308697198594,JanaAna,Masyarakat mendukung penuh pelaksanaan G20 untuk mendorong sektor pariwisata dan UMKM di Kalimantan Tengah.  #KTTG20 #PresidensiG20 #G20Indonesia #RecoverTogetherRecoverStronger #G20Indonesia2022 #GroupOfTwentyIndonesia #PulihBersama https://t.co/QgsHUBkLUk,
3932,3932,2022-10-17 8:00:52,1581918152765870080,Ahmad Badaru,"IKN di Kaltim akan memajukan UMKM lokal agar lebih berkembang, meningkatkan produksi.

Gorontalo 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/tezJIsFtBf",
3933,3933,2022-10-17 8:00:09,1581917970762080257,Nyaku bitung,"Yuk ambil bagian dari implementasi kota Bitung Kota digital. Mendorong Masyarakat dan UMKM Bitung untuk maju bersama.
Mari kita Torang dukung Bitung dengan menggunakan aplikasi nyaku bitung!
@dearly_dave
@praisellawokas
@pemkotbitung
#nyakubitung #bitung #ojekonline #marketplace https://t.co/m1OWCjVU5e",
3934,3934,2022-10-17 8:00:01,1581917938222776322,Kenny.,Keren banget kemenag buat #PesantrenVirtualExhibition bisa mengenalin  produk-produk umkm dari pesantren juga nih. keren lah pokoknya. https://t.co/PypI46D0Ao,
3935,3935,2022-10-17 8:00:01,1581917936481992706,Alina,"Kunjungi nih, kemenag bikin #PesantrenVirtualExhibition biar kita bisa lihat-lihat produk yang mantep-mantep juga dukung umkm.
👇🏻 https://t.co/0QYz2zWUKr https://t.co/uIXlQaYs1I",
3936,3936,2022-10-17 7:57:58,1581917420390076416,Dariati Gunawan,"@bodurov212 Dukung Pembangunan IKN memajukan UMKM
Banten
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara",
